R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total
23.00,34.00,22.00,2.00,0.00,104.54,11.50,1.00,0.00,0.00,0.00,0.00,12.50
39.00,25.00,16.00,2.00,4.00,243.75,19.50,1.00,4.00,0.00,0.00,0.00,24.50
6.00,12.00,6.00,0.00,0.00,100.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
4.00,9.00,7.00,0.00,0.00,57.14,2.00,0.00,0.00,0.00,0.00,-2.00,0.00
70.00,99.00,50.00,7.00,1.00,140.00,35.00,3.50,1.00,4.00,0.00,0.00,43.50
89.00,79.00,51.00,6.00,5.00,174.50,44.50,3.00,5.00,4.00,0.00,0.00,56.50
3.00,11.00,4.00,0.00,0.00,75.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
12.00,8.00,6.00,2.00,0.00,200.00,6.00,1.00,0.00,0.00,0.00,0.00,7.00
9.00,6.00,4.00,0.00,1.00,225.00,4.50,0.00,1.00,0.00,0.00,0.00,5.50
42.00,60.00,33.00,3.00,2.00,127.27,21.00,1.50,2.00,0.00,0.00,0.00,24.50
13.00,7.00,9.00,3.00,0.00,144.44,6.50,1.50,0.00,0.00,0.00,0.00,8.00
33.00,33.00,23.00,5.00,1.00,143.47,16.50,2.50,1.00,0.00,0.00,0.00,20.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
50.00,50.00,31.00,5.00,2.00,161.29,25.00,2.50,2.00,4.00,0.00,0.00,33.50
31.00,31.00,23.00,2.00,1.00,134.78,15.50,1.00,1.00,0.00,0.00,0.00,17.50
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
104.00,95.00,60.00,8.00,6.00,173.33,52.00,4.00,6.00,4.00,8.00,0.00,74.00
26.00,25.00,21.00,5.00,0.00,123.80,13.00,2.50,0.00,0.00,0.00,0.00,15.50
11.00,19.00,15.00,0.00,0.00,73.33,5.50,0.00,0.00,0.00,0.00,0.00,5.50
40.00,30.00,18.00,4.00,3.00,222.22,20.00,2.00,3.00,0.00,0.00,0.00,25.00
1.00,4.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
4.00,13.00,5.00,0.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
37.00,28.00,18.00,4.00,2.00,205.55,18.50,2.00,2.00,0.00,0.00,0.00,22.50
77.00,63.00,37.00,7.00,5.00,208.10,38.50,3.50,5.00,4.00,0.00,0.00,51.00
62.00,49.00,34.00,0.00,7.00,182.35,31.00,0.00,7.00,4.00,0.00,0.00,42.00
15.00,14.00,4.00,2.00,1.00,375.00,7.50,1.00,1.00,0.00,0.00,0.00,9.50
42.00,15.00,17.00,9.00,1.00,247.05,21.00,4.50,1.00,0.00,0.00,0.00,26.50
33.00,48.00,28.00,2.00,1.00,117.85,16.50,1.00,1.00,0.00,0.00,0.00,18.50
72.00,64.00,48.00,8.00,2.00,150.00,36.00,4.00,2.00,4.00,0.00,0.00,46.00
24.00,38.00,21.00,2.00,0.00,114.28,12.00,1.00,0.00,0.00,0.00,0.00,13.00
11.00,12.00,4.00,2.00,0.00,275.00,5.50,1.00,0.00,0.00,0.00,0.00,6.50
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
31.00,13.00,15.00,4.00,2.00,206.66,15.50,2.00,2.00,0.00,0.00,0.00,19.50
33.00,26.00,17.00,5.00,1.00,194.11,16.50,2.50,1.00,0.00,0.00,0.00,20.00
84.00,69.00,46.00,9.00,4.00,182.60,42.00,4.50,4.00,4.00,0.00,0.00,54.50
3.00,5.00,3.00,0.00,0.00,100.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
4.00,19.00,11.00,0.00,0.00,36.36,2.00,0.00,0.00,0.00,0.00,-3.00,-1.00
5.00,5.00,4.00,1.00,0.00,125.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
19.00,27.00,13.00,1.00,1.00,146.15,9.50,0.50,1.00,0.00,0.00,0.00,11.00
4.00,3.00,2.00,0.00,0.00,200.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
43.00,75.00,40.00,3.00,1.00,107.50,21.50,1.50,1.00,0.00,0.00,0.00,24.00
30.00,36.00,29.00,5.00,0.00,103.44,15.00,2.50,0.00,0.00,0.00,0.00,17.50
21.00,18.00,14.00,1.00,1.00,150.00,10.50,0.50,1.00,0.00,0.00,0.00,12.00
55.00,35.00,28.00,6.00,2.00,196.42,27.50,3.00,2.00,4.00,0.00,0.00,36.50
19.00,15.00,10.00,2.00,1.00,190.00,9.50,1.00,1.00,0.00,0.00,0.00,11.50
2.00,12.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
59.00,59.00,41.00,6.00,3.00,143.90,29.50,3.00,3.00,4.00,0.00,0.00,39.50
27.00,32.00,21.00,1.00,2.00,128.57,13.50,0.50,2.00,0.00,0.00,0.00,16.00
61.00,56.00,34.00,5.00,3.00,179.41,30.50,2.50,3.00,4.00,0.00,0.00,40.00
10.00,14.00,9.00,1.00,0.00,111.11,5.00,0.50,0.00,0.00,0.00,0.00,5.50
17.00,27.00,8.00,3.00,0.00,212.50,8.50,1.50,0.00,0.00,0.00,0.00,10.00
8.00,21.00,11.00,1.00,0.00,72.72,4.00,0.50,0.00,0.00,0.00,0.00,4.50
28.00,27.00,18.00,3.00,2.00,155.55,14.00,1.50,2.00,0.00,0.00,0.00,17.50
8.00,17.00,9.00,1.00,0.00,88.88,4.00,0.50,0.00,0.00,0.00,0.00,4.50
5.00,16.00,9.00,0.00,0.00,55.55,2.50,0.00,0.00,0.00,0.00,-2.00,0.50
26.00,51.00,29.00,4.00,0.00,89.65,13.00,2.00,0.00,0.00,0.00,0.00,15.00
17.00,23.00,16.00,1.00,0.00,106.25,8.50,0.50,0.00,0.00,0.00,0.00,9.00
24.00,35.00,23.00,0.00,2.00,104.34,12.00,0.00,2.00,0.00,0.00,0.00,14.00
2.00,9.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1.00,5.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
7.00,2.00,3.00,1.00,0.00,233.33,3.50,0.50,0.00,0.00,0.00,0.00,4.00
9.00,7.00,6.00,2.00,0.00,150.00,4.50,1.00,0.00,0.00,0.00,0.00,5.50
0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
5.00,32.00,15.00,0.00,0.00,33.33,2.50,0.00,0.00,0.00,0.00,-3.00,-0.50
6.00,10.00,7.00,1.00,0.00,85.71,3.00,0.50,0.00,0.00,0.00,0.00,3.50
0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
44.00,63.00,39.00,4.00,1.00,112.82,22.00,2.00,1.00,0.00,0.00,0.00,25.00
52.00,67.00,41.00,5.00,1.00,126.82,26.00,2.50,1.00,4.00,0.00,0.00,33.50
4.00,9.00,5.00,0.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
2.00,5.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
65.00,56.00,40.00,9.00,2.00,162.50,32.50,4.50,2.00,4.00,0.00,0.00,43.00
30.00,32.00,24.00,4.00,1.00,125.00,15.00,2.00,1.00,0.00,0.00,0.00,18.00
31.00,19.00,18.00,1.00,3.00,172.22,15.50,0.50,3.00,0.00,0.00,0.00,19.00
7.00,20.00,9.00,0.00,0.00,77.77,3.50,0.00,0.00,0.00,0.00,0.00,3.50
34.00,23.00,17.00,3.00,2.00,200.00,17.00,1.50,2.00,0.00,0.00,0.00,20.50
10.00,10.00,5.00,0.00,1.00,200.00,5.00,0.00,1.00,0.00,0.00,0.00,6.00
4.00,5.00,3.00,0.00,0.00,133.33,2.00,0.00,0.00,0.00,0.00,0.00,2.00
6.00,4.00,6.00,1.00,0.00,100.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
13.00,30.00,12.00,0.00,1.00,108.33,6.50,0.00,1.00,0.00,0.00,0.00,7.50
32.00,42.00,24.00,4.00,0.00,133.33,16.00,2.00,0.00,0.00,0.00,0.00,18.00
58.00,69.00,44.00,6.00,0.00,131.81,29.00,3.00,0.00,4.00,0.00,0.00,36.00
9.00,12.00,7.00,1.00,0.00,128.57,4.50,0.50,0.00,0.00,0.00,0.00,5.00
4.00,2.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
22.00,15.00,12.00,2.00,1.00,183.33,11.00,1.00,1.00,0.00,0.00,0.00,13.00
11.00,17.00,10.00,1.00,0.00,110.00,5.50,0.50,0.00,0.00,0.00,0.00,6.00
34.00,33.00,17.00,6.00,1.00,200.00,17.00,3.00,1.00,0.00,0.00,0.00,21.00
14.00,22.00,11.00,1.00,1.00,127.27,7.00,0.50,1.00,0.00,0.00,0.00,8.50
11.00,16.00,9.00,2.00,0.00,122.22,5.50,1.00,0.00,0.00,0.00,0.00,6.50
15.00,26.00,16.00,1.00,0.00,93.75,7.50,0.50,0.00,0.00,0.00,0.00,8.00
8.00,11.00,8.00,0.00,0.00,100.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00
15.00,37.00,19.00,1.00,0.00,78.94,7.50,0.50,0.00,0.00,0.00,0.00,8.00
0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
18.00,19.00,21.00,3.00,0.00,85.71,9.00,1.50,0.00,0.00,0.00,0.00,10.50
2.00,4.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
2.00,11.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
4.00,9.00,7.00,0.00,0.00,57.14,2.00,0.00,0.00,0.00,0.00,-2.00,0.00
7.00,37.00,17.00,1.00,0.00,41.17,3.50,0.50,0.00,0.00,0.00,-3.00,1.00
0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,4.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
8.00,5.00,6.00,2.00,0.00,133.33,4.00,1.00,0.00,0.00,0.00,0.00,5.00
9.00,9.00,7.00,2.00,0.00,128.57,4.50,1.00,0.00,0.00,0.00,0.00,5.50
8.00,15.00,9.00,2.00,0.00,88.88,4.00,1.00,0.00,0.00,0.00,0.00,5.00
2.00,6.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
0.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
2.00,11.00,5.00,0.00,0.00,40.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
5.00,8.00,4.00,1.00,0.00,125.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
38.00,43.00,32.00,5.00,1.00,118.75,19.00,2.50,1.00,0.00,0.00,0.00,22.50
45.00,51.00,31.00,3.00,2.00,145.16,22.50,1.50,2.00,0.00,0.00,0.00,26.00
17.00,14.00,12.00,2.00,0.00,141.66,8.50,1.00,0.00,0.00,0.00,0.00,9.50
7.00,32.00,11.00,0.00,0.00,63.63,3.50,0.00,0.00,0.00,0.00,-1.00,2.50
17.00,17.00,12.00,2.00,0.00,141.66,8.50,1.00,0.00,0.00,0.00,0.00,9.50
22.00,19.00,13.00,4.00,0.00,169.23,11.00,2.00,0.00,0.00,0.00,0.00,13.00
8.00,13.00,7.00,1.00,0.00,114.28,4.00,0.50,0.00,0.00,0.00,0.00,4.50
2.00,1.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
33.00,42.00,27.00,4.00,0.00,122.22,16.50,2.00,0.00,0.00,0.00,0.00,18.50
17.00,19.00,13.00,3.00,0.00,130.76,8.50,1.50,0.00,0.00,0.00,0.00,10.00
3.00,16.00,9.00,0.00,0.00,33.33,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
58.00,61.00,39.00,6.00,3.00,148.71,29.00,3.00,3.00,4.00,0.00,0.00,39.00
11.00,13.00,10.00,0.00,1.00,110.00,5.50,0.00,1.00,0.00,0.00,0.00,6.50
9.00,20.00,9.00,1.00,0.00,100.00,4.50,0.50,0.00,0.00,0.00,0.00,5.00
13.00,16.00,11.00,2.00,0.00,118.18,6.50,1.00,0.00,0.00,0.00,0.00,7.50
7.00,7.00,2.00,0.00,1.00,350.00,3.50,0.00,1.00,0.00,0.00,0.00,4.50
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
46.00,57.00,41.00,4.00,1.00,112.19,23.00,2.00,1.00,0.00,0.00,0.00,26.00
38.00,32.00,23.00,7.00,0.00,165.21,19.00,3.50,0.00,0.00,0.00,0.00,22.50
51.00,56.00,37.00,4.00,1.00,137.83,25.50,2.00,1.00,4.00,0.00,0.00,32.50
23.00,16.00,11.00,1.00,2.00,209.09,11.50,0.50,2.00,0.00,0.00,0.00,14.00
1.00,1.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
16.00,12.00,6.00,0.00,2.00,266.66,8.00,0.00,2.00,0.00,0.00,0.00,10.00
16.00,11.00,11.00,3.00,0.00,145.45,8.00,1.50,0.00,0.00,0.00,0.00,9.50
62.00,83.00,46.00,6.00,1.00,134.78,31.00,3.00,1.00,4.00,0.00,0.00,39.00
87.00,66.00,47.00,7.00,6.00,185.10,43.50,3.50,6.00,4.00,0.00,0.00,57.00
6.00,8.00,5.00,1.00,0.00,120.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
8.00,22.00,11.00,1.00,0.00,72.72,4.00,0.50,0.00,0.00,0.00,0.00,4.50
10.00,19.00,13.00,0.00,1.00,76.92,5.00,0.00,1.00,0.00,0.00,0.00,6.00
5.00,29.00,11.00,0.00,0.00,45.45,2.50,0.00,0.00,0.00,0.00,-3.00,-0.50
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
31.00,18.00,18.00,4.00,1.00,172.22,15.50,2.00,1.00,0.00,0.00,0.00,18.50
8.00,34.00,14.00,0.00,0.00,57.14,4.00,0.00,0.00,0.00,0.00,-2.00,2.00
32.00,16.00,19.00,3.00,2.00,168.42,16.00,1.50,2.00,0.00,0.00,0.00,19.50
3.00,5.00,3.00,0.00,0.00,100.00,1.50,0.00,0.00,0.00,0.00,0.00,1.50
9.00,22.00,16.00,0.00,0.00,56.25,4.50,0.00,0.00,0.00,0.00,-2.00,2.50
15.00,18.00,12.00,1.00,0.00,125.00,7.50,0.50,0.00,0.00,0.00,0.00,8.00
1.00,1.00,2.00,0.00,0.00,50.00,0.50,0.00,0.00,0.00,0.00,-2.00,-1.50
16.00,9.00,11.00,4.00,0.00,145.45,8.00,2.00,0.00,0.00,0.00,0.00,10.00
3.00,19.00,6.00,0.00,0.00,50.00,1.50,0.00,0.00,0.00,0.00,-2.00,-0.50
34.00,55.00,30.00,4.00,1.00,113.33,17.00,2.00,1.00,0.00,0.00,0.00,20.00
72.00,39.00,34.00,5.00,6.00,211.76,36.00,2.50,6.00,4.00,0.00,0.00,48.50
2.00,5.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
60.00,66.00,38.00,4.00,3.00,157.89,30.00,2.00,3.00,4.00,0.00,0.00,39.00
15.00,22.00,17.00,3.00,0.00,88.23,7.50,1.50,0.00,0.00,0.00,0.00,9.00
47.00,52.00,34.00,4.00,1.00,138.23,23.50,2.00,1.00,0.00,0.00,0.00,26.50
6.00,4.00,4.00,1.00,0.00,150.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
11.00,23.00,10.00,1.00,0.00,110.00,5.50,0.50,0.00,0.00,0.00,0.00,6.00
2.00,8.00,5.00,0.00,0.00,40.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
12.00,14.00,12.00,1.00,0.00,100.00,6.00,0.50,0.00,0.00,0.00,0.00,6.50
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
4.00,6.00,4.00,1.00,0.00,100.00,2.00,0.50,0.00,0.00,0.00,0.00,2.50
71.00,87.00,52.00,11.00,0.00,136.53,35.50,5.50,0.00,4.00,0.00,0.00,45.00
59.00,57.00,33.00,5.00,4.00,178.78,29.50,2.50,4.00,4.00,0.00,0.00,40.00
5.00,11.00,4.00,1.00,0.00,125.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
12.00,10.00,5.00,2.00,0.00,240.00,6.00,1.00,0.00,0.00,0.00,0.00,7.00
51.00,44.00,27.00,4.00,4.00,188.88,25.50,2.00,4.00,4.00,0.00,0.00,35.50
77.00,63.00,48.00,9.00,1.00,160.41,38.50,4.50,1.00,4.00,0.00,0.00,48.00
54.00,44.00,27.00,4.00,2.00,200.00,27.00,2.00,2.00,4.00,0.00,0.00,35.00
15.00,11.00,12.00,2.00,0.00,125.00,7.50,1.00,0.00,0.00,0.00,0.00,8.50
7.00,13.00,6.00,0.00,0.00,116.66,3.50,0.00,0.00,0.00,0.00,0.00,3.50
23.00,11.00,11.00,4.00,1.00,209.09,11.50,2.00,1.00,0.00,0.00,0.00,14.50
3.00,18.00,6.00,0.00,0.00,50.00,1.50,0.00,0.00,0.00,0.00,-2.00,-0.50
84.00,62.00,50.00,14.00,2.00,168.00,42.00,7.00,2.00,4.00,0.00,0.00,55.00
0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
26.00,33.00,21.00,2.00,1.00,123.80,13.00,1.00,1.00,0.00,0.00,0.00,15.00
2.00,8.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
16.00,19.00,9.00,2.00,0.00,177.77,8.00,1.00,0.00,0.00,0.00,0.00,9.00
15.00,23.00,12.00,2.00,0.00,125.00,7.50,1.00,0.00,0.00,0.00,0.00,8.50
2.00,7.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
5.00,1.00,2.00,1.00,0.00,250.00,2.50,0.50,0.00,0.00,0.00,0.00,3.00
6.00,14.00,8.00,0.00,0.00,75.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
37.00,36.00,28.00,4.00,1.00,132.14,18.50,2.00,1.00,0.00,0.00,0.00,21.50
45.00,41.00,32.00,5.00,1.00,140.62,22.50,2.50,1.00,0.00,0.00,0.00,26.00
44.00,49.00,35.00,4.00,1.00,125.71,22.00,2.00,1.00,0.00,0.00,0.00,25.00
21.00,29.00,17.00,1.00,1.00,123.52,10.50,0.50,1.00,0.00,0.00,0.00,12.00
2.00,9.00,5.00,0.00,0.00,40.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
55.00,87.00,48.00,4.00,1.00,114.58,27.50,2.00,1.00,4.00,0.00,0.00,34.50
3.00,11.00,8.00,0.00,0.00,37.50,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
7.00,15.00,12.00,1.00,0.00,58.33,3.50,0.50,0.00,0.00,0.00,-2.00,2.00
2.00,8.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
1.00,4.00,7.00,0.00,0.00,14.28,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
3.00,11.00,7.00,0.00,0.00,42.85,1.50,0.00,0.00,0.00,0.00,-3.00,-1.50
5.00,10.00,8.00,0.00,0.00,62.50,2.50,0.00,0.00,0.00,0.00,-1.00,1.50
2.00,7.00,7.00,0.00,0.00,28.57,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
8.00,15.00,5.00,1.00,0.00,160.00,4.00,0.50,0.00,0.00,0.00,0.00,4.50
4.00,10.00,9.00,0.00,0.00,44.44,2.00,0.00,0.00,0.00,0.00,-3.00,-1.00
48.00,54.00,35.00,6.00,2.00,137.14,24.00,3.00,2.00,0.00,0.00,0.00,29.00
6.00,10.00,4.00,1.00,0.00,150.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
1.00,9.00,3.00,0.00,0.00,33.33,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
0.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
2.00,12.00,8.00,0.00,0.00,25.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
28.00,23.00,21.00,2.00,1.00,133.33,14.00,1.00,1.00,0.00,0.00,0.00,16.00
21.00,38.00,27.00,2.00,0.00,77.77,10.50,1.00,0.00,0.00,0.00,0.00,11.50
2.00,8.00,3.00,0.00,0.00,66.66,1.00,0.00,0.00,0.00,0.00,-1.00,0.00
25.00,16.00,12.00,2.00,2.00,208.33,12.50,1.00,2.00,0.00,0.00,0.00,15.50
2.00,6.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
7.00,4.00,2.00,0.00,1.00,350.00,3.50,0.00,1.00,0.00,0.00,0.00,4.50
70.00,62.00,44.00,9.00,1.00,159.09,35.00,4.50,1.00,4.00,0.00,0.00,44.50
9.00,17.00,7.00,2.00,0.00,128.57,4.50,1.00,0.00,0.00,0.00,0.00,5.50
19.00,22.00,16.00,1.00,1.00,118.75,9.50,0.50,1.00,0.00,0.00,0.00,11.00
5.00,16.00,13.00,0.00,0.00,38.46,2.50,0.00,0.00,0.00,0.00,-3.00,-0.50
15.00,18.00,11.00,2.00,0.00,136.36,7.50,1.00,0.00,0.00,0.00,0.00,8.50
29.00,40.00,20.00,2.00,1.00,145.00,14.50,1.00,1.00,0.00,0.00,0.00,16.50
4.00,9.00,5.00,0.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00
0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
1.00,2.00,1.00,0.00,0.00,100.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50
0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
5.00,14.00,14.00,1.00,0.00,35.71,2.50,0.50,0.00,0.00,0.00,-3.00,0.00
0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
11.00,28.00,10.00,0.00,1.00,110.00,5.50,0.00,1.00,0.00,0.00,0.00,6.50
6.00,9.00,7.00,1.00,0.00,85.71,3.00,0.50,0.00,0.00,0.00,0.00,3.50
3.00,16.00,6.00,0.00,0.00,50.00,1.50,0.00,0.00,0.00,0.00,-2.00,-0.50
18.00,29.00,25.00,0.00,1.00,72.00,9.00,0.00,1.00,0.00,0.00,0.00,10.00
2.00,2.00,5.00,0.00,0.00,40.00,1.00,0.00,0.00,0.00,0.00,-3.00,-2.00
11.00,25.00,20.00,1.00,0.00,55.00,5.50,0.50,0.00,0.00,0.00,-2.00,4.00
4.00,17.00,9.00,0.00,0.00,44.44,2.00,0.00,0.00,0.00,0.00,-3.00,-1.00
2.00,6.00,4.00,0.00,0.00,50.00,1.00,0.00,0.00,0.00,0.00,-2.00,-1.00
0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
50.00,32.00,27.00,6.00,3.00,185.18,25.00,3.00,3.00,4.00,0.00,0.00,35.00
16.00,32.00,20.00,1.00,0.00,80.00,8.00,0.50,0.00,0.00,0.00,0.00,8.50
126.00,80.00,59.00,10.00,8.00,213.55,63.00,5.00,8.00,4.00,8.00,0.00,88.00
29.00,60.00,30.00,2.00,1.00,96.66,14.50,1.00,1.00,0.00,0.00,0.00,16.50
40.00,39.00,25.00,5.00,0.00,160.00,20.00,2.50,0.00,0.00,0.00,0.00,22.50
6.00,19.00,6.00,0.00,0.00,100.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00
1.00,5.00,4.00,0.00,0.00,25.00,0.50,0.00,0.00,0.00,0.00,-3.00,-2.50
11.00,11.00,11.00,2.00,0.00,100.00,5.50,1.00,0.00,0.00,0.00,0.00,6.50
53.00,55.00,28.00,4.00,4.00,189.28,26.50,2.00,4.00,4.00,0.00,0.00,36.50
39.00,40.00,29.00,3.00,0.00,134.48,19.50,1.50,0.00,0.00,0.00,0.00,21.00
12.00,23.00,13.00,0.00,0.00,92.30,6.00,0.00,0.00,0.00,0.00,0.00,6.00
16.00,28.00,17.00,1.00,0.00,94.11,8.00,0.50,0.00,0.00,0.00,0.00,8.50
18.00,19.00,15.00,1.00,1.00,120.00,9.00,0.50,1.00,0.00,0.00,0.00,10.50
6.00,5.00,3.00,1.00,0.00,200.00,3.00,0.50,0.00,0.00,0.00,0.00,3.50
20.00,24.00,14.00,0.00,2.00,142.85,10.00,0.00,2.00,0.00,0.00,0.00,12.00
17.00,16.00,13.00,3.00,0.00,130.76,8.50,1.50,0.00,0.00,0.00,0.00,10.00
12.00,30.00,15.00,1.00,0.00,80.00,6.00,0.50,0.00,0.00,0.00,0.00,6.50
43.00,30.00,27.00,3.00,3.00,159.25,21.50,1.50,3.00,0.00,0.00,0.00,26.00
28.00,49.00,22.00,2.00,0.00,127.27,14.00,1.00,0.00,0.00,0.00,0.00,15.00
3.00,8.00,5.00,0.00,0.00,60.00,1.50,0.00,0.00,0.00,0.00,-1.00,0.50
35.00,30.00,23.00,1.00,3.00,152.17,17.50,0.50,3.00,0.00,0.00,0.00,21.00
0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-3.00
33.00,37.00,21.00,4.00,1.00,157.14,16.50,2.00,1.00,0.00,0.00,0.00,19.50
27.00,44.00,28.00,4.00,0.00,96.42,13.50,2.00,0.00,0.00,0.00,0.00,15.50
56.00,65.00,37.00,6.00,1.00,151.35,28.00,3.00,1.00,4.00,0.00,0.00,36.00
17.00,14.00,13.00,2.00,0.00,130.76,8.50,1.00,0.00,0.00,0.00,0.00,9.50
2.00,4.00,2.00,0.00,0.00,100.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
9.00,17.00,8.00,1.00,0.00,112.50,4.50,0.50,0.00,0.00,0.00,0.00,5.00
14.00,18.00,9.00,0.00,1.00,155.55,7.00,0.00,1.00,0.00,0.00,0.00,8.00
31.00,25.00,24.00,3.00,2.00,129.16,15.50,1.50,2.00,0.00,0.00,0.00,19.00
